name,repository,pkg_mng
bcoin,https://github.com/bcoin-org/bcoin,homebrew
bde,https://github.com/bloomberg/bde,homebrew
bdw-gc,https://github.com/ivmai/bdwgc,homebrew
beagle,https://github.com/beagle-dev/beagle-lib,homebrew
beansdb,https://github.com/douban/beansdb,homebrew
beanstalkd,https://github.com/beanstalkd/beanstalkd,homebrew
bear,https://github.com/rizsotto/Bear,homebrew
beast,https://github.com/beast-dev/beast-mcmc,homebrew
bedops,https://github.com/bedops/bedops,homebrew
bedtools,https://github.com/arq5x/bedtools2,homebrew
bee,https://github.com/bluesoft/bee,homebrew
benthos,https://github.com/benthosdev/benthos,homebrew
berglas,https://github.com/GoogleCloudPlatform/berglas,homebrew
bettercap,https://github.com/bettercap/bettercap,homebrew
betty,https://github.com/pickhardt/betty,homebrew
bgpdump,https://github.com/RIPE-NCC/bgpdump,homebrew
bgpq3,https://github.com/snar/bgpq3,homebrew
bgpq4,https://github.com/bgp/bgpq4,homebrew
bgpstream,https://github.com/CAIDA/libbgpstream,homebrew
bgrep,https://github.com/tmbinc/bgrep,homebrew
bib-tool,https://github.com/ge-ne/bibtool,homebrew
biber,https://github.com/plk/biber,homebrew
bibtexconv,https://github.com/dreibh/bibtexconv,homebrew
bic,https://github.com/hexagonal-sun/bic,homebrew
binaryen,https://github.com/WebAssembly/binaryen,homebrew
bingrep,https://github.com/m4b/bingrep,homebrew
binwalk,https://github.com/ReFirmLabs/binwalk,homebrew
bioawk,https://github.com/lh3/bioawk,homebrew
bit-git,https://github.com/chriswalz/bit,homebrew
bitrise,https://github.com/bitrise-io/bitrise,homebrew
bitwise,https://github.com/mellowcandle/bitwise,homebrew
bk,https://github.com/aeosynth/bk,homebrew
bkt,https://github.com/dimo414/bkt,homebrew
blackbox,https://github.com/StackExchange/blackbox,homebrew
blazegraph,https://github.com/blazegraph/database,homebrew
blink1,https://github.com/todbot/blink1-tool,homebrew
blis,https://github.com/flame/blis,homebrew
blitz,https://github.com/blitzpp/blitz,homebrew
blitzwave,https://github.com/oschulz/blitzwave,homebrew
bloaty,https://github.com/google/bloaty,homebrew
blockhash,https://github.com/commonsmachinery/blockhash,homebrew
blogc,https://github.com/blogc/blogc,homebrew
bltool,https://github.com/ToxicFrog/bltool,homebrew
bluepill,https://github.com/MobileNativeFoundation/bluepill,homebrew
bluetoothconnector,https://github.com/lapfelix/BluetoothConnector,homebrew
blueutil,https://github.com/toy/blueutil,homebrew
bmon,https://github.com/tgraf/bmon,homebrew
bnfc,https://github.com/BNFC/bnfc,homebrew
bond,https://github.com/microsoft/bond,homebrew
boom-completion,https://github.com/holman/boom,homebrew
boost-build,https://github.com/boostorg/build,homebrew
boot-clj,https://github.com/boot-clj/boot,homebrew
boringtun,https://github.com/cloudflare/boringtun,homebrew
bork,https://github.com/borksh/bork,homebrew
bosh-cli,https://github.com/cloudfoundry/bosh-cli,homebrew
bottom,https://github.com/ClementTsang/bottom,homebrew
bowtie2,https://github.com/BenLangmead/bowtie2,homebrew
box2d,https://github.com/erincatto/box2d,homebrew
boxes,https://github.com/ascii-boxes/boxes,homebrew
bpytop,https://github.com/aristocratos/bpytop,homebrew
braid,https://github.com/cristibalan/braid,homebrew
brainfuck,https://github.com/fabianishere/brainfuck,homebrew
brev,https://github.com/brevdev/brev-cli,homebrew
brew-cask-completion,https://github.com/xyb/homebrew-cask-completion,homebrew
brew-gem,https://github.com/sportngin/brew-gem,homebrew
brew-php-switcher,https://github.com/philcook/brew-php-switcher,homebrew
brew-pip,https://github.com/hanxue/brew-pip,homebrew
brigade-cli,https://github.com/brigadecore/brigade,homebrew
brightness,https://github.com/nriley/brightness,homebrew
