,:ID,PKG_NAME,PAGE_RANK,:LABEL
228,vcpkg228,boost-program-options,2.2419658217172223,vcpkg
131,vcpkg131,boost-algorithm,2.23958827261878,vcpkg
240,vcpkg240,boost-regex,2.235924107714057,vcpkg
172,vcpkg172,boost-function,2.232939793384148,vcpkg
53,vcpkg53,atlmfc,2.2305402953969744,vcpkg
366,vcpkg366,coinutils,2.224471853573355,vcpkg
659,vcpkg659,gtest,2.2192220149363626,vcpkg
141,vcpkg141,boost-bind,2.21674053659372,vcpkg
442,vcpkg442,date,2.212377935969455,vcpkg
958,vcpkg958,libpcap,2.21232582502408,vcpkg
1880,vcpkg1880,xtl,2.207369341043456,vcpkg
1076,vcpkg1076,magnum,2.206937600791468,vcpkg
960,vcpkg960,libplist,2.2069291706004126,vcpkg
148,vcpkg148,boost-concept-check,2.2065265010465933,vcpkg
1865,vcpkg1865,xerces-c,2.206102093288676,vcpkg
622,vcpkg622,glew,2.2056931893279144,vcpkg
1824,vcpkg1824,vs-yasm,2.2024852204148084,vcpkg
303,vcpkg303,cairo,2.2008596101703914,vcpkg
1595,vcpkg1595,sfml,2.200373618296453,vcpkg
1319,vcpkg1319,pcre,2.199035143779758,vcpkg
1405,vcpkg1405,qt5-activeqt,2.197606550825478,vcpkg
698,vcpkg698,ignition-cmake0,2.196988465904824,vcpkg
1264,vcpkg1264,opengl-registry,2.196718421206044,vcpkg
1186,vcpkg1186,ncurses,2.1965886473650302,vcpkg
609,vcpkg609,getopt,2.1876965885602844,vcpkg
459,vcpkg459,directxmath,2.1870850210946893,vcpkg
260,vcpkg260,boost-tuple,2.187080684631371,vcpkg
1814,vcpkg1814,vcpkg-tool-lessmsi,2.185567256323539,vcpkg
1254,vcpkg1254,opencl,2.1846267831188904,vcpkg
189,vcpkg189,boost-io,2.1770253393553483,vcpkg
1741,vcpkg1741,tinyxml2,2.1762755033852006,vcpkg
196,vcpkg196,boost-lexical-cast,2.174129573881499,vcpkg
944,vcpkg944,libodb,2.172993914119806,vcpkg
264,vcpkg264,boost-typeof,2.1719777173383306,vcpkg
175,vcpkg175,boost-fusion,2.170141267781636,vcpkg
1591,vcpkg1591,serd,2.167363107251939,vcpkg
1263,vcpkg1263,opengl,2.166720133022311,vcpkg
872,vcpkg872,libevent,2.161039801493519,vcpkg
1056,vcpkg1056,lodepng,2.1604911422730138,vcpkg
243,vcpkg243,boost-serialization,2.1584107484173893,vcpkg
206,vcpkg206,boost-mp11,2.150203564690363,vcpkg
1260,vcpkg1260,opencv4,2.14726141155579,vcpkg
1083,vcpkg1083,mapbox-geometry,2.14591110541751,vcpkg
544,vcpkg544,fftw3,2.1455660877977083,vcpkg
150,vcpkg150,boost-container,2.138996753328871,vcpkg
1044,vcpkg1044,libzip,2.138978873723844,vcpkg
1705,vcpkg1705,tensorflow-common,2.136014670964459,vcpkg
990,vcpkg990,libsndfile,2.136014670964459,vcpkg
1575,vcpkg1575,sdl1,2.136014670964459,vcpkg
1137,vcpkg1137,moos-core,2.136014670964459,vcpkg
247,vcpkg247,boost-spirit,2.1350575737418342,vcpkg
587,vcpkg587,fxdiv,2.1339896510842298,vcpkg
821,vcpkg821,lapack-reference,2.133936390442403,vcpkg
344,vcpkg344,clapack,2.133936390442403,vcpkg
578,vcpkg578,fribidi,2.133738097486685,vcpkg
202,vcpkg202,boost-math,2.1313446462503576,vcpkg
699,vcpkg699,ignition-cmake2,2.1293193566276587,vcpkg
1895,vcpkg1895,zeromq,2.1235182837703706,vcpkg
160,vcpkg160,boost-date-time,2.1192782073491285,vcpkg
2,vcpkg2,abseil,2.117170859923317,vcpkg
